referrer,views_total,views_unique
github.com,107,18
Google,60,26
Bing,20,1
inseq.readthedocs.io,18,6
paperswithcode.com,17,7
t.co,9,6
linkedin.com,8,6
com.linkedin.android,6,5
gsarti.com,5,2
arxiv.org,3,3
