referrer,views_total,views_unique
Google,425,23
github.com,240,12
inseq.readthedocs.io,8,5
Bing,6,1
t.co,5,5
gsarti.com,3,2
DuckDuckGo,1,1
skillbox.ru,1,1
com.linkedin.android,1,1
statics.teams.cdn.office.net,1,1
