referrer,views_total,views_unique
Google,152,32
pypi.org,48,4
github.com,42,16
inseq.org,31,9
Bing,29,6
overleaf.com,5,2
gsarti.com,3,3
statics.teams.cdn.office.net,3,2
DuckDuckGo,2,2
link.zhihu.com,2,1
