referrer,views_total,views_unique
Google,98,27
Bing,85,3
github.com,83,14
t.co,70,23
inseq.readthedocs.io,16,5
arxiv.org,11,5
pypi.org,10,4
acl.rocket.chat,2,1
yandex.ru,1,1
gsarti.com,1,1
