referrer,views_total,views_unique
Google,369,49
github.com,222,21
inseq.org,101,10
sites.google.com,68,3
t.co,31,16
Bing,21,3
gsarti.com,11,6
huggingface.co,6,1
edit.deel.ai,6,1
DuckDuckGo,2,2
