referrer,views_total,views_unique
Google,335,56
github.com,124,23
inseq.org,51,12
ecco.readthedocs.io,49,1
huggingface.co,13,10
statics.teams.cdn.office.net,13,4
pypi.org,12,3
colab.research.google.com,12,2
sites.google.com,10,3
t.co,8,6
