referrer,views_total,views_unique
Google,88,37
github.com,62,17
inseq.org,21,3
ecosia.org,6,2
colab.research.google.com,5,2
statics.teams.cdn.office.net,4,3
t.co,4,3
chatgpt.com,4,1
in.search.yahoo.com,3,2
yandex.ru,2,1
