referrer,views_total,views_unique
github.com,106,18
Google,56,25
Bing,20,1
inseq.readthedocs.io,18,6
paperswithcode.com,14,5
t.co,11,6
linkedin.com,8,6
com.linkedin.android,6,5
gsarti.com,5,2
arxiv.org,3,3
