referrer,views_total,views_unique
inseq.org,68,15
Google,41,13
github.com,11,8
pypi.org,7,1
cn.bing.com,5,1
Bing,4,3
statics.teams.cdn.office.net,4,1
huggingface.co,3,1
yandex.ru,2,2
DuckDuckGo,2,2
