url_path,views_total,views_unique
/inseq-team/inseq,166,72
/inseq-team/inseq/issues,97,18
/inseq-team/inseq/blob/main/examples/inseq_tutorial.ipynb,56,23
/inseq-team/inseq/issues/285,36,3
/inseq-team/inseq/tree/main/inseq,16,8
/inseq-team/inseq/pulls,15,5
/inseq-team/inseq/issues/279,13,6
/inseq-team/inseq/issues/287,13,2
/inseq-team/inseq/tree/main/examples,11,8
/inseq-team/inseq/tree/main,9,5
