referrer,views_total,views_unique
Google,76,23
inseq.org,60,7
github.com,20,10
pypi.org,6,1
t.co,4,2
statics.teams.cdn.office.net,4,1
yandex.ru,2,2
cn.bing.com,2,2
Bing,2,2
dongaigc.com,2,1
