referrer,views_total,views_unique
Google,426,90
github.com,250,22
inseq.org,68,15
gsarti.com,14,6
search.brave.com,7,1
t.co,4,4
DuckDuckGo,3,2
Bing,2,2
statics.teams.cdn.office.net,2,1
teams.microsoft.com,1,1
