referrer,views_total,views_unique
github.com,89,11
Google,24,9
t.co,20,13
linkedin.com,20,8
DuckDuckGo,16,1
com.linkedin.android,15,6
gsarti.com,4,4
sites.google.com,3,3
yandex.ru,1,1
nfelnlp.github.io,1,1
