time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-27 00:00:00+00:00,,,81.0,12.0
2024-08-28 00:00:00+00:00,2.0,2.0,49.0,12.0
2024-08-29 00:00:00+00:00,2.0,1.0,55.0,11.0
2024-08-30 00:00:00+00:00,7.0,2.0,42.0,10.0
2024-08-31 00:00:00+00:00,5.0,3.0,,
2024-09-01 00:00:00+00:00,1.0,1.0,18.0,7.0
2024-09-02 00:00:00+00:00,4.0,3.0,91.0,11.0
2024-09-03 00:00:00+00:00,4.0,1.0,44.0,13.0
2024-09-04 00:00:00+00:00,2.0,2.0,31.0,16.0
2024-09-05 00:00:00+00:00,1.0,1.0,68.0,18.0
2024-09-06 00:00:00+00:00,11.0,9.0,30.0,15.0
2024-09-07 00:00:00+00:00,14.0,5.0,52.0,12.0
2024-09-08 00:00:00+00:00,,,14.0,6.0
2024-09-09 00:00:00+00:00,3.0,3.0,34.0,18.0
