referrer,views_total,views_unique
github.com,77,11
Google,57,23
gsarti.com,2,2
arxiv.org,2,2
inseq.readthedocs.io,2,1
t.co,2,1
Bing,2,1
DuckDuckGo,1,1
ecosia.org,1,1
paperswithcode.com,1,1
