referrer,views_total,views_unique
Google,48,19
github.com,38,9
arxiv.org,13,2
DuckDuckGo,6,2
inseq.org,5,4
rug.nl,3,1
gsarti.com,2,2
yandex.com,1,1
t.co,1,1
chatgpt.com,1,1
