referrer,views_total,views_unique
Google,79,24
inseq.org,49,7
github.com,21,8
pypi.org,6,1
t.co,4,2
statics.teams.cdn.office.net,4,1
yandex.ru,2,2
dongaigc.com,2,1
gsarti.com,1,1
arxiv.org,1,1
