referrer,views_total,views_unique
Google,159,27
github.com,121,17
inseq.readthedocs.io,43,6
Bing,35,4
com.linkedin.android,15,2
huggingface.co,11,2
DuckDuckGo,7,3
linkedin.com,5,5
gsarti.com,2,2
pypi.org,2,1
