referrer,views_total,views_unique
github.com,59,13
Google,55,22
inseq.org,11,8
Bing,4,1
yandex.ru,2,2
DuckDuckGo,1,1
chatgpt.com,1,1
gsarti.com,1,1
search.brave.com,1,1
