referrer,views_total,views_unique
Google,213,41
github.com,211,20
inseq.org,116,7
t.co,49,22
huggingface.co,7,1
edit.deel.ai,6,1
gsarti.com,5,3
DuckDuckGo,3,2
yandex.ru,2,2
keep.google.com,1,1
