referrer,views_total,views_unique
Google,192,43
github.com,44,16
inseq.org,14,5
huggingface.co,14,2
com.google.android.gm,7,1
sidn.baulab.info,6,5
ya.ru,6,2
t.co,5,5
chatgpt.com,3,1
DuckDuckGo,1,1
