referrer,views_total,views_unique
github.com,77,13
Google,71,20
DuckDuckGo,10,4
inseq.readthedocs.io,7,2
cn.bing.com,4,3
gsarti.com,3,2
statics.teams.cdn.office.net,3,1
t.co,2,2
com.linkedin.android,2,1
ecco.readthedocs.io,1,1
