referrer,views_total,views_unique
Google,129,36
github.com,80,16
inseq.org,28,5
pypi.org,9,1
Bing,7,5
cn.bing.com,3,1
t.co,2,2
trello.com,2,1
docs.google.com,1,1
blog.csdn.net,1,1
