referrer,views_total,views_unique
github.com,107,18
t.co,69,43
Google,63,23
arxiv.org,39,27
linkedin.com,31,21
com.linkedin.android,16,11
paperswithcode.com,10,6
mail.google.com,8,1
goodfirstissues.com,6,1
dzen.ru,5,1
