referrer,views_total,views_unique
Google,92,32
github.com,51,17
pypi.org,9,1
inseq.org,8,4
t.co,2,2
Bing,2,2
towardsdatascience.com,2,1
search.brave.com,1,1
captum.ai,1,1
gsarti.com,1,1
