referrer,views_total,views_unique
Google,174,39
inseq.org,59,21
github.com,35,15
Bing,12,3
pypi.org,5,1
cn.bing.com,3,3
gsarti.com,3,2
blog.csdn.net,1,1
t.co,1,1
chatgpt.com,1,1
