referrer,views_total,views_unique
Google,357,36
github.com,118,16
pypi.org,17,2
inseq.readthedocs.io,16,9
tweakers.net,12,11
in.search.yahoo.com,5,1
gsarti.com,4,1
t.co,3,2
github1s.com,1,1
huggingface.co,1,1
