referrer,views_total,views_unique
Google,65,24
github.com,47,12
pypi.org,24,1
statics.teams.cdn.office.net,8,2
cn.bing.com,5,4
Bing,2,1
yandex.com,1,1
t.co,1,1
gsarti.com,1,1
DuckDuckGo,1,1
