time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-11 00:00:00+00:00,3,2,74,7
2023-08-12 00:00:00+00:00,2,2,37,9
2023-08-13 00:00:00+00:00,1,1,18,3
2023-08-14 00:00:00+00:00,40,9,149,18
2023-08-15 00:00:00+00:00,17,7,91,16
2023-08-16 00:00:00+00:00,39,14,260,14
2023-08-17 00:00:00+00:00,27,10,198,12
2023-08-18 00:00:00+00:00,5,3,57,10
2023-08-19 00:00:00+00:00,2,1,90,9
2023-08-20 00:00:00+00:00,10,7,398,6
2023-08-21 00:00:00+00:00,6,5,51,17
2023-08-22 00:00:00+00:00,4,2,42,17
2023-08-23 00:00:00+00:00,4,2,43,8
2023-08-24 00:00:00+00:00,4,3,15,7
