referrer,views_total,views_unique
github.com,112,10
Google,56,9
com.linkedin.android,9,1
t.co,5,4
nfelnlp.github.io,3,3
statics.teams.cdn.office.net,2,2
sites.google.com,2,2
gsarti.com,2,2
Bing,1,1
mail.google.com,1,1
