referrer,views_total,views_unique
Google,85,31
inseq.org,58,10
github.com,43,12
Bing,7,2
t.co,5,3
statics.teams.cdn.office.net,4,1
docs.google.com,3,1
gsarti.com,3,1
yandex.ru,2,2
dongaigc.com,2,1
