referrer,views_total,views_unique
github.com,94,21
inseq.readthedocs.io,79,4
Google,46,23
mail.google.com,12,2
DuckDuckGo,5,1
statics.teams.cdn.office.net,5,1
t.co,4,4
colab.research.google.com,3,3
paperswithcode.com,3,1
arxiv.org,2,2
