referrer,views_total,views_unique
Google,80,36
github.com,37,12
Bing,16,5
towardsdatascience.com,15,2
t.co,3,3
inseq.org,3,2
search.brave.com,3,1
cn.bing.com,2,2
gsarti.com,2,1
medium-unlocker.inulute.com,1,1
