referrer,views_total,views_unique
Google,77,28
inseq.org,56,8
github.com,37,11
pypi.org,6,1
t.co,5,3
statics.teams.cdn.office.net,4,1
docs.google.com,3,1
yandex.ru,2,2
Bing,2,2
dongaigc.com,2,1
