referrer,views_total,views_unique
inseq.org,81,20
Google,51,19
github.com,19,9
Bing,10,4
pypi.org,7,1
cn.bing.com,5,1
gsarti.com,2,2
powerpoint.officeapps.live.com,2,1
yandex.ru,1,1
console.anthropic.com,1,1
