referrer,views_total,views_unique
github.com,86,15
Google,43,19
inseq.readthedocs.io,27,5
arxiv.org,25,4
t.co,13,9
colab.research.google.com,7,1
gsarti.com,4,2
com.google.android.gm,3,2
statics.teams.cdn.office.net,2,2
pypi.org,2,2
