referrer,views_total,views_unique
Google,60,20
inseq.org,56,11
github.com,35,9
Bing,26,5
DuckDuckGo,12,2
pypi.org,6,1
arxiv.org,4,1
zenodo.org,2,1
Yahoo,1,1
chatgpt.com,1,1
