referrer,views_total,views_unique
Google,85,40
github.com,23,14
Bing,17,6
towardsdatascience.com,13,2
inseq.org,6,3
search.brave.com,3,1
t.co,2,2
cn.bing.com,2,2
gsarti.com,2,1
medium-unlocker.inulute.com,1,1
