referrer,views_total,views_unique
Google,200,36
github.com,20,10
inseq.org,17,5
DuckDuckGo,13,1
colab.research.google.com,7,1
deref-gmx.net,3,1
sites.google.com,2,1
t.co,2,1
chatgpt.com,1,1
arxiv.org,1,1
