referrer,views_total,views_unique
github.com,110,16
Google,59,27
paperswithcode.com,20,11
Bing,20,1
t.co,19,13
linkedin.com,18,12
inseq.readthedocs.io,18,6
arxiv.org,7,5
com.linkedin.android,6,5
gsarti.com,5,2
