referrer,views_total,views_unique
Google,91,31
github.com,41,14
pypi.org,9,1
inseq.org,5,3
search.brave.com,3,1
t.co,2,2
Bing,2,2
gsarti.com,2,1
towardsdatascience.com,2,1
arxiv.org,1,1
