referrer,views_total,views_unique
inseq.org,62,15
Google,49,19
github.com,32,13
Bing,10,4
DuckDuckGo,5,2
gsarti.com,3,3
powerpoint.officeapps.live.com,2,1
yandex.ru,1,1
console.anthropic.com,1,1
sites.google.com,1,1
