referrer,views_total,views_unique
Google,320,45
github.com,146,18
sites.google.com,73,5
inseq.org,49,9
Bing,21,3
gsarti.com,11,6
t.co,10,7
huggingface.co,6,1
docs.google.com,3,2
skillbox.ru,3,1
