time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-22 00:00:00+00:00,16,5,4,4
2026-07-23 00:00:00+00:00,7,6,18,16
2026-07-24 00:00:00+00:00,9,6,16,15
2026-07-25 00:00:00+00:00,5,5,15,14
2026-07-26 00:00:00+00:00,24,11,11,11
2026-07-27 00:00:00+00:00,6,6,8,6
2026-07-28 00:00:00+00:00,22,16,18,11
2026-07-29 00:00:00+00:00,142,15,7,6
2026-07-30 00:00:00+00:00,7,7,7,4
2026-07-31 00:00:00+00:00,16,2,13,7
2026-08-01 00:00:00+00:00,14,5,1,1
2026-08-02 00:00:00+00:00,4,4,1,1
2026-08-03 00:00:00+00:00,4,4,46,42
2026-08-04 00:00:00+00:00,9,8,12,11
