referrer,views_total,views_unique
Google,330,50
github.com,211,29
inseq.readthedocs.io,34,7
t.co,7,5
pypi.org,3,1
arxiv.org,2,2
mx.search.yahoo.com,2,1
mail.google.com,1,1
awesomesphinx.useblocks.com,1,1
statics.teams.cdn.office.net,1,1
