referrer,views_total,views_unique
github.com,139,18
Google,123,38
inseq.org,27,11
Bing,3,3
t.co,3,1
statics.teams.cdn.office.net,2,2
DuckDuckGo,1,1
rug.nl,1,1
sites.google.com,1,1
chatgpt.com,1,1
