referrer,views_total,views_unique
Google,243,53
inseq.org,66,11
github.com,49,16
ecco.readthedocs.io,49,1
pypi.org,11,2
sites.google.com,9,4
t.co,6,6
huggingface.co,6,5
statics.teams.cdn.office.net,4,1
docs.google.com,3,2
