referrer,views_total,views_unique
github.com,84,22
inseq.readthedocs.io,71,5
Google,44,23
t.co,4,4
mail.google.com,4,1
arxiv.org,2,2
com.linkedin.android,2,1
notebooks.githubusercontent.com,1,1
linkedin.com,1,1
yandex.ru,1,1
