referrer,views_total,views_unique
Google,137,31
github.com,42,12
Bing,15,1
t.co,11,9
linkedin.com,10,1
inseq.readthedocs.io,6,3
gsarti.com,4,3
sites.google.com,2,2
DuckDuckGo,2,2
you.com,1,1
