time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-22 00:00:00+00:00,10.0,5.0,30,4
2023-06-23 00:00:00+00:00,13.0,3.0,44,8
2023-06-24 00:00:00+00:00,15.0,5.0,4,2
2023-06-25 00:00:00+00:00,1.0,1.0,5,3
2023-06-26 00:00:00+00:00,27.0,7.0,90,11
2023-06-27 00:00:00+00:00,5.0,3.0,126,4
2023-06-28 00:00:00+00:00,10.0,6.0,28,9
2023-06-29 00:00:00+00:00,2.0,2.0,38,5
2023-06-30 00:00:00+00:00,28.0,7.0,17,10
2023-07-01 00:00:00+00:00,9.0,6.0,54,4
2023-07-02 00:00:00+00:00,12.0,5.0,68,10
2023-07-03 00:00:00+00:00,2.0,2.0,29,5
2023-07-04 00:00:00+00:00,1.0,1.0,92,10
2023-07-05 00:00:00+00:00,,,24,7
