time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-25 00:00:00+00:00,2.0,2.0,19,8
2024-09-26 00:00:00+00:00,1.0,1.0,75,14
2024-09-27 00:00:00+00:00,3.0,3.0,74,11
2024-09-28 00:00:00+00:00,,,15,12
2024-09-29 00:00:00+00:00,,,15,4
2024-09-30 00:00:00+00:00,13.0,7.0,64,18
2024-10-01 00:00:00+00:00,6.0,1.0,36,8
2024-10-02 00:00:00+00:00,2.0,2.0,46,18
2024-10-03 00:00:00+00:00,2.0,1.0,37,11
2024-10-04 00:00:00+00:00,,,13,10
2024-10-05 00:00:00+00:00,,,8,3
2024-10-06 00:00:00+00:00,,,13,6
2024-10-07 00:00:00+00:00,17.0,3.0,9,5
2024-10-08 00:00:00+00:00,4.0,2.0,71,7
