referrer,views_total,views_unique
Google,182,41
github.com,98,13
inseq.readthedocs.io,38,4
huggingface.co,34,1
paperswithcode.com,9,3
arxiv.org,3,3
mail.google.com,3,2
Bing,2,2
t.co,2,2
gsarti.com,2,1
