referrer,views_total,views_unique
github.com,288,17
Google,270,32
inseq.readthedocs.io,19,11
pypi.org,17,2
gsarti.com,7,3
Bing,6,1
in.search.yahoo.com,5,1
t.co,4,3
github1s.com,1,1
skillbox.ru,1,1
