url_path,views_total,views_unique
/inseq-team/inseq,173,71
/inseq-team/inseq/tree/main/inseq,95,12
/inseq-team/inseq/blob/main/examples/inseq_tutorial.ipynb,72,17
/inseq-team/inseq/issues,51,11
/inseq-team/inseq/tree/main/inseq/models,51,8
/inseq-team/inseq/tree/main/examples,45,11
/inseq-team/inseq/blob/b6b8b13807b9bc9339f24c4e53ca9bed4cfd2e3c/inseq/models/huggingface_model.py,33,1
/inseq-team/inseq/blob/main/inseq/models/huggingface_model.py,23,4
/inseq-team/inseq/tree/main/inseq/attr,23,4
/inseq-team/inseq/pulls,20,4
