referrer,views_total,views_unique
Google,324,58
github.com,284,23
inseq.org,117,15
gsarti.com,71,7
t.co,27,16
cn.bing.com,3,2
pypi.org,3,1
com.google.android.gm,3,1
Bing,2,2
huggingface.co,2,1
