referrer,views_total,views_unique
github.com,509,20
Google,335,59
inseq.org,132,15
gsarti.com,71,7
t.co,28,16
com.google.android.gm,3,1
pypi.org,3,1
sites.google.com,1,1
github-zh.com,1,1
docs.google.com,1,1
