referrer,views_total,views_unique
Google,379,138
github.com,181,24
inseq.org,37,8
t.co,9,7
docs.google.com,7,7
search.brave.com,7,1
DuckDuckGo,3,2
overleaf.com,3,1
gsarti.com,2,2
arxiv.org,2,2
