referrer,views_total,views_unique
Google,151,28
github.com,105,15
inseq.readthedocs.io,42,6
Bing,34,4
huggingface.co,11,2
DuckDuckGo,6,2
gsarti.com,4,3
pypi.org,3,2
linkedin.com,1,1
t.co,1,1
