time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-15 00:00:00+00:00,13.0,5.0,110,34
2024-05-16 00:00:00+00:00,17.0,7.0,142,46
2024-05-17 00:00:00+00:00,2.0,2.0,143,20
2024-05-18 00:00:00+00:00,1.0,1.0,11,9
2024-05-19 00:00:00+00:00,2.0,2.0,29,9
2024-05-20 00:00:00+00:00,1.0,1.0,101,25
2024-05-21 00:00:00+00:00,3.0,2.0,74,14
2024-05-22 00:00:00+00:00,5.0,2.0,359,22
2024-05-23 00:00:00+00:00,1.0,1.0,198,30
2024-05-24 00:00:00+00:00,,,112,24
2024-05-25 00:00:00+00:00,,,11,7
2024-05-26 00:00:00+00:00,,,56,13
2024-05-27 00:00:00+00:00,,,78,17
2024-05-28 00:00:00+00:00,16.0,8.0,162,23
