time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-08 00:00:00+00:00,2,1,8,8
2025-09-09 00:00:00+00:00,1,1,9,9
2025-09-10 00:00:00+00:00,9,7,9,7
2025-09-11 00:00:00+00:00,43,19,96,12
2025-09-12 00:00:00+00:00,18,12,19,6
2025-09-13 00:00:00+00:00,3,1,10,4
2025-09-14 00:00:00+00:00,5,4,5,2
2025-09-15 00:00:00+00:00,17,6,17,8
2025-09-16 00:00:00+00:00,22,16,12,10
2025-09-17 00:00:00+00:00,4,4,10,8
2025-09-18 00:00:00+00:00,74,22,55,12
2025-09-19 00:00:00+00:00,22,14,33,7
2025-09-20 00:00:00+00:00,11,11,4,4
2025-09-21 00:00:00+00:00,19,9,7,5
