referrer,views_total,views_unique
Google,147,19
github.com,70,11
pypi.org,28,2
inseq.readthedocs.io,15,7
linkedin.com,9,5
t.co,7,2
DuckDuckGo,6,2
l.facebook.com,4,1
notebooks.githubusercontent.com,4,1
com.linkedin.android,3,2
