referrer,views_total,views_unique
Google,564,27
github.com,111,11
inseq.readthedocs.io,51,12
t.co,14,5
DuckDuckGo,6,2
linkedin.com,3,3
paperswithcode.com,2,2
com.linkedin.android,2,1
gsarti.com,2,1
pypi.org,1,1
