time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-29 00:00:00+00:00,37,22,13,12
2026-04-30 00:00:00+00:00,26,18,13,11
2026-05-01 00:00:00+00:00,50,22,15,7
2026-05-02 00:00:00+00:00,7,7,15,7
2026-05-03 00:00:00+00:00,32,19,11,10
2026-05-04 00:00:00+00:00,28,19,20,10
2026-05-05 00:00:00+00:00,32,17,3,3
2026-05-06 00:00:00+00:00,24,19,9,6
2026-05-07 00:00:00+00:00,37,18,16,5
2026-05-08 00:00:00+00:00,33,22,9,8
2026-05-09 00:00:00+00:00,19,13,7,7
2026-05-10 00:00:00+00:00,2,2,4,4
2026-05-11 00:00:00+00:00,19,11,23,7
2026-05-12 00:00:00+00:00,45,21,2,2
