referrer,views_total,views_unique
Google,160,39
github.com,145,21
inseq.readthedocs.io,75,8
Bing,25,3
com.linkedin.android,15,2
t.co,13,8
linkedin.com,4,4
DuckDuckGo,4,1
pypi.org,3,1
gsarti.com,2,2
